id,publishedAt,salary,title,jobUrl,companyName,companyUrl,location,postedTime,applicationsCount,description,contractType,experienceLevel,workType,sector,companyId,posterProfileUrl,posterFullName
3865157934,2024-03-20,,SDE- 1,https://in.linkedin.com/jobs/view/sde-1-at-infihire-3865157934?trk=public_jobs_topcard-title,InfiHire,https://in.linkedin.com/company/infihire?trk=public_jobs_topcard-org-name,"Gurgaon, Haryana, India",1 week ago,Over 200 applicants,"Overview

As a Software Development Engineer (SDE-1) at our company, you will play a crucial role in the design, development, and maintenance of our software products. You will work closely with cross-functional teams to deliver high-quality, scalable solutions that meet our customers' needs.

Key Responsibilities


 * Participate in the entire software development lifecycle, including requirements analysis, design, coding, testing, and deployment
 * Write clean, efficient, and maintainable code using Java and other relevant technologies
 * Collaborate with product managers and engineers to translate requirements into technical designs
 * Conduct code reviews and provide constructive feedback to peers
 * Troubleshoot and debug issues to ensure smooth operation of the software
 * Implement best practices for software development, including unit testing, code documentation, and version control
 * Stay updated on emerging technologies and contribute to continuous improvement initiatives
 * Participate in team meetings, stand-ups, and brainstorming sessions
 * Support and mentor junior team members
 * Adhere to company coding standards and guidelines
   
   

Required Qualifications


 * Bachelor's degree in Computer Science, Engineering, or a related field
 * Proven experience in software development and coding using Java
 * Strong understanding of data structures and algorithms
 * Experience with software engineering best practices, including design patterns and architectural principles
 * Ability to work collaboratively in a team environment
 * Excellent problem-solving and analytical skills
 * Good understanding of web technologies and services (HTTP, REST, etc.)
 * Familiarity with version control systems such as Git
 * Knowledge of Agile methodologies and tools
 * Excellent communication and interpersonal skills
 * Experience with cloud technologies is a plus
 * Ability to adapt to changing priorities and timelines
 * Passion for learning and self-improvement
 * Strong attention to detail and a focus on quality
 * Ability to thrive in a fast-paced, dynamic environment
   
   

Skills: rest,web technologies,http,architectural principles,design patterns,microservices,version control systems,agile methodologies,data structures,cloud technologies,springboot,software development,algorithms,java,git",Full-time,Associate,Engineering and Information Technology,"Technology, Information and Internet",14656468,,
3851745747,2024-03-13,,e,,,,,,,,,,,,undefined,undefined,undefined
3833865068,2024-03-16,,Software Engineer,https://in.linkedin.com/jobs/view/software-engineer-at-microsoft-3833865068?trk=public_jobs_topcard-title,Microsoft,https://www.linkedin.com/company/microsoft?trk=public_jobs_topcard-org-name,"Bengaluru, Karnataka, India",2 weeks ago,Over 200 applicants,"Do you want to enable Copilots to be able to engage users around the world on any platform, including the web, Teams, Facebook, Slack, and IVR voice systems? The Azure Bot Service team, which is part of Microsoft Copilot Studio, is a global, distributed Azure service responsible for delivering over 3 billion messages each month by leveraging highly scalable, multi-tenant, secure channel services that make copilot building simple. We are looking for an exceptional engineer who is passionate about our vision to enable copilots to engage with users in meaningful and robust ways. Copilots are a multi-billion-dollar opportunity for Microsoft and Azure Bot Service supports the Citizen Application Platform (CAP) aka Power Platform, pro-developers building on top of Azure, as well as extensions to M365 through Teams and Outlook. Together, this allows Azure Bot Service to both generate its own revenue for Microsoft as well as to drive revenue through M365 and Power Platform licenses.

The Azure Bot Service team seeks an adept engineer to drive the technical intricacies of diverse middle tier and backend service projects across Azure Cognitive Services, storage, caching, messaging services, Teams, Entra/AAD, and beyond. Collaboration is at our core, valuing every team member's input. As a software engineer, you'll spearhead the design, implementation, and upkeep of large-scale services and APIs within Azure. Your focus will be on crafting highly scalable, low-latency, always-on, and cost-effective solutions. Championing optimal design and architecture, you'll influence peers and establish best practices. Collaborating across teams, you'll integrate products like Microsoft Copilot Studio, Teams, Digital Contact Center, Outlook, and SharePoint. You'll own features from development to production, prioritizing automated testing for scalable, quality-driven continuous delivery. Our agile, data-centric environment empowers engineers to innovate and scale ideas swiftly.

Knowledge of running Azure or similarly scaled services is a plus, as is experience delivering world-class distributed services using including security and privacy reviews, service deployment/SDL, least privilege operational processes, customer-centric support. Learn more about Azure Bot Service here.

#conversationalai

#copilotstudio

#azurebotservice

#abs

Responsibilities


 * Collaborate with partner teams (both service and data science) to deliver end-to-end systems and experiences.  
 * Investigate and prototype new technologies and frame works in Azure. 
 * Design, implement, and test server-side code related to Routing, Manageability and Compute Hosting.  
 * Ensure availability, latency, scalability needs addressed by engineering reliability into software and systems.  
 * Focus on operability of the service including security, privacy, resiliency, Business Continuity & disaster recovery.  
 * Contribute to team-wide infrastructure investments.   
 * Review and influence ongoing design, architecture, standards and methods for operating services or systems.  
 * Maintain an unwavering focus on Quality of Service. Execute with high accountability.  
   
   

￼

Qualifications

Required Qualifications:   


 * �� Minimum 2+ years of experience in software development using .Net (C#, Web API, REST)   
 * Minimum  2+ years of experience in distributed computing
   
   

Preferred Qualifications:   


 * Minimum of a bachelor’s degree in Computer Science, Computer Engineering, Software Design, Software Engineering, or a related field, or equivalent alternative education, skills, and/or practical experience is required.
 *  2+ years of industry experience in service development, successfully shipping services through multiple releases. 
 * The ideal candidate is an experienced Software Development Engineer with a proven track record of delivering products.  
 * Familiarity with chat bots and NLP concepts is a plus but not required. 
 * Experience with Azure cloud platform or equivalent.  
 * Real-world experience developing large scale online services with robust performance, resiliency, telemetry, and security.  
 * Experience developing service to service protocols
 * Experience with service and user identity models, access or identity token acquisition and management
 * Comfortable driving complex server & client architecture across large product teams.  
 * Strong collaboration skills with the ability to work in a dynamic/agile environment.   
 * A passion for improving engineering practices and producing high quality software.  
 * Self-motivated and customer focused.  
 * Strong written and verbal communication skills.
 * Do you have a BS/MS degree or 3+ years of related work experience?
 * Do you have 2+ years of experience delivering commercial software products?
 * Do you have 2+ years of experience in at least one of the following: C#, Java, C++, distributed systems, REST APIs, web services?
   
   

#BETJobs #BAPJobs

Microsoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations.",Full-time,Not Applicable,Engineering and Information Technology,Software Development,1035,,
3870375464,2024-03-27,,Software Engineer,https://in.linkedin.com/jobs/view/software-engineer-at-microsoft-3870375464?trk=public_jobs_topcard-title,Microsoft,https://www.linkedin.com/company/microsoft?trk=public_jobs_topcard-org-name,"Bengaluru, Karnataka, India",4 days ago,Over 200 applicants,"The Security Platform team’s mission is to building cloud solutions to support premium features that provide security, compliance, data governance, data loss prevention, and more, in a fully integrated manner from services to clients of Office 365 as well as Windows. We create global scale services to transport, store, secure and manage some of the most sensitive data on the planet and build our services on top of Azure, Exchange and other cloud platforms, and our experiences in Office applications like Outlook. The IDC arm of the team is expanding substantially and is looking for talented and highly motivated engineers. This is an excellent opportunity for anyone who has, or wants to build, expertise in cloud distributed systems, or in security and compliance, or both.

Team will be building cloud solutions meeting scales that few companies in the industry are required to support, that leverage state of the art technologies to deliver holistic protection to a planet scale user base. Office 365 is the industry leader in hosted productivity suites and boasts of being the fastest growing business at Microsoft with more than 100 million seats hosted in multiple data centers across the globe. The Security Platform team provides leadership, direction and accountability for application architecture, cloud design, infrastructures development and end to end implementation. You will independently determine and develop architectural approaches and Infrastructure solutions, conduct business reviews, and operate our production services. Strong collaboration skills will be required to work closely with other engineering teams to ensure services/systems are highly stable and performant and meet the expectations of internal and external customers and users.

Responsibilities

We are looking for someone who is a highly motivated, self-starter who thrives in a bottoms-up, fast paced, highly technical environment, has a strong customer focus and understands the importance of Live Site, has a demonstrated ability to establish and manage relationships across organizational boundaries, has proven experience dealing with large scale data architecture, operational architecture and or network architecture and proven experience creating distributed systems tools of moderate-to-high complexity. You will be responsible to perform investigations and investments in complex areas; designing and delivering features end to end - including system architecture, code, deployment, scale, performance and quality, from conception to delivery.


 * Design and implement scalable, reliable, maintainable services.
 * Consistently contribute key ideas to the product or service design and vision that meets the customer's needs
 * Adhere to modern engineering practices, effective coding, writing unit test cases, debugging, code reviewing and creating CI/CD (Continuous Integration/Continuous Delivery) pipelines.
 * Conduct testing and code reviews to ensure quality code is released to production systems.
 * Work across geographic and organizational boundaries to define requirements, scope work, develop features, integrate functionality, and meet key performance goals.
 * Own and drive projects with large scope and complicated features by working toward self-defined goals and milestones.
 * Deliver on engineering commitments, while keeping customer experience and satisfaction as the overarching goal
 * Build functional and technical documentation.
 * Identify and triage bugs, develop fixes to code defects.
 * Apply metrics to drive the quality and stability of code
 * Have a sense of pride, commitment, and personal accountability for the service quality, completeness and resulting user experience for the life of the product or service
   
   

Qualifications


 * Solid understanding of Object-Oriented Programming and common Design Patterns.
 * 2 + years of relevant software development experience and proficient in C# (Java or C++)
 * Familiarity with SQL and NoSQL databases, and good hands-on knowledge of operating systems like Linux or Windows.
 * Good knowledge of cloud development (Azure, AWS, Google Cloud)
 * Familiarity with working in Kubernetes, Rest API design and construction. Able to effectively use the cloud API and construct large scale Microservices.
 * Aware of secure coding practices and data structures
 * Experience and involvement with DevOps is a plus
 * Effective communication/collaboration skills, ability to deal with ambiguity and prioritize issues.
 * Collaborating with technical partners to deliver end-to-end solutions.
 * Experience with multithreading and asynchronous processing patterns.
 * Experience with CI/CD pipeline using agile practices.
 * Ability to quickly ramp up on multiple technology areas
   
   

Interpersonal Skills


 * A sense of personal ownership is required, together with the ability to deliver to tight deadlines while managing internal stakeholder expectations.
 * Self-motivated and organized to deliver results.
   
   

Essential Qualifications


 * BS or MS degree in Computer Science or Engineering OR equivalent years of work experience.
 * Minimum of 2 years of applicable work experience
   
   

#MSFTSecurity #SPE # SPDSCGP

Microsoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations.",Full-time,Not Applicable,Engineering and Information Technology,Software Development,1035,,
3868956265,2024-03-26,,Software Engineer,https://in.linkedin.com/jobs/view/software-engineer-at-microsoft-3868956265?trk=public_jobs_topcard-title,Microsoft,https://www.linkedin.com/company/microsoft?trk=public_jobs_topcard-org-name,"Noida, Uttar Pradesh, India",5 days ago,102 applicants,"Come be a part of Microsoft’s new Strategic Missions and Technologies team, evolving Azure Space, Quantum computing, Federal, telco, and Silicon Industries. This new division is growing and providing opportunities for high visibility and impact. As we expand high performance computing, we are applying the latest in secure collaborative technologies to our growing Azure cloud capabilities. Be part of a new business stand-up and help us expand our strategic global industries with thought leadership in key technologies such as distributed large scale secure, high-performance computing. The Azure Modeling and Simulation Workbench team is responsible for designing and delivering an Azure cloud solution for developing, launching and servicing modeling and simulation products for both commercial as well as US Government sectors.

SMT is on an exciting journey of growth and innovation, and we are thrilled to invite passionate and dynamic individuals to join our newly established and rapidly growing team in India. As we expand our global presence, we are seeking a Software Engineer-II to be a key contributor to our evolving development center.

Our diversity of knowledge and experience comes together for the benefit of our customers, our colleagues, our business, and ourselves. As we grow, our team actively seeks out and values diversity of background, thought, and disciplines. We enjoy great challenges, collaboration and seeing our customers succeed while we evolve our platform. We are an agile team, have a growth mind-set, deeply passionate about our customers and developing quality software. We invest in career progression and learning opportunities. Join us and build the future of global computing and connectivity!

This technical role presents a robust opportunity to have a tangible impact on our cloud products and advance product strategy, as well as fuel our customers’ success. Intentional collaboration is a must in this role.

Responsibilities

Responsibilities


 * Deliver solutions through software development with a high degree of focus on quality code, innovation, and strong communications through documentation
 * Participate actively in code development, code reviews, bug/issue triage within the engineering team
   
   

Qualifications

Required Qualifications


 * Bachelor's Degree in Computer Science, or related technical discipline with 2+ years of proven experience coding in languages including, but not limited to, C, C++, C#, Java, JavaScript, or Python
    * OR equivalent experience.

 * Understanding of software development methodologies and best practices
   

Bonus Qualifications


 * Technical knowledge of Azure cloud architecture and services (IaaS, containers, orchestrators), or similar experience with AWS or GCP
 * Worked on scalable distributed solutions built for cloud scale resiliency
 * Familiarity with Azure Services, networking and security a big plus
 * A positive team player that values and cultivates inclusion, conscious collaboration, growth mindset, leading by example and customer obsession
 * Desire to learn and adapt to the ever-changing cloud technologies
   
   

Ability to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include but are not limited to the following specialized security screenings: Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter.

#MissionEngineering

Microsoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations.",Full-time,Not Applicable,Engineering and Information Technology,Software Development,1035,,
3868951761,2024-03-26,,Software Engineer,https://in.linkedin.com/jobs/view/software-engineer-at-microsoft-3868951761?trk=public_jobs_topcard-title,Microsoft,https://www.linkedin.com/company/microsoft?trk=public_jobs_topcard-org-name,"Bengaluru, Karnataka, India",5 days ago,164 applicants,"Microsoft is a company where passionate innovators come to collaborate, envision what can be and take their careers further. This is a world of more possibilities, more innovation, more openness, and the sky is the limit thinking in a cloud-enabled world.

Microsoft’s Azure Data engineering team is leading the transformation of analytics in the world of data with products like databases, data integration, big data analytics, messaging & real-time analytics, and business intelligence. The products our portfolio include Microsoft Fabric, Azure SQL DB, Azure Cosmos DB, Azure PostgreSQL, Azure Data Factory, Azure Synapse Analytics, Azure Service Bus, Azure Event Grid, and Power BI. Our mission is to build the data platform for the age of AI, powering a new class of data-first applications and driving a data culture.

Within Azure Data, the Microsoft Fabric platform team builds and maintains the operating system and provides customers a unified data stack to run an entire data estate. The platform provides a unified experience, unified governance, enables a unified business model and a unified architecture. 

Within the Microsoft fabric platform team, we are the Core platform team. Our team is responsible of the main compute platform on which all Fabric products are running. Our service is highly scalable and highly available and we are one of the biggest Azure services in the world. We develop features directly for customers but also features for the Fabric products that run on our platform. The Core platform service is a stateful service build on Azure Service Fabric and ContainerD. We use many Azure technologies from Storage, Premium Files, Service Bus, Event Hub, Event Grid, Kusto to SQL Azure, Cosmos DB and Azure Redis.

We are looking for a Software Engineer II with experience working with all service aspects of high throughput and multi-tenant services, ability to design components carefully, properly handle errors, write clean and well-factored code with good tests and good maintainability. Our ideal candidate will have middle tier or backend service development experience.

We do not just value differences or different perspectives. We seek them out and invite them in so we can tap into the collective power of everyone in the company. As a result, our customers are better served.

Responsibilities

Design high quality components in C#/Java using clean and tested code. 

Integrate Azure technologies to achieve high scale and reliability.  

Lead architecture, design, and develop features and solutions with high quality.

Design, implement, and refine chosen solutions in close partnership with Product Management and partner teams.

Review and contribute to the specifications and implementations written by other team members. 

Provide technical leadership across features, projects, service fundamentals, and tools.

Mentor new engineers to bring them up to speed in software development environment.

Embody our culture and values

Qualifications

Required/Minimum Qualifications

Bachelor's Degree in Computer Science, or related technical discipline

Other Requirements

Ability to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include, but are not limited to the following specialized security screenings: Microsoft Cloud Background Check:


 * This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter.
   
   

Preferred/Additional Qualifications

Bachelor's Degree in Computer Science or related technical field

2+ years technical engineering experience with coding in languages including, but not limited to, C, C++, C#, Java, JavaScript, or Python

#azdat

#azuredata

#seniordeveloper #backend #middletier #CSharp #Azure #Fabric

Microsoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations.",Full-time,Not Applicable,Engineering and Information Technology,Software Development,1035,,
3873758249,2024-03-30,,Software Engineer,https://in.linkedin.com/jobs/view/software-engineer-at-microsoft-3873758249?trk=public_jobs_topcard-title,Microsoft,https://www.linkedin.com/company/microsoft?trk=public_jobs_topcard-org-name,"Bengaluru, Karnataka, India",2 days ago,Over 200 applicants,"Azure Storage group is chartered with building, managing, and running the persistent cloud storage for Microsoft Azure cloud. We are one of the foundational services in the Azure Cloud and host data from some of the largest companies in the world plus all of Microsoft’s largest online businesses including Xbox, Teams, and Bing.

Azure Files team in Azure Storage is looking for talented developers with a strong and proven record of top-notch design and development skills who can drive design, implementation, and validation of Azure’s foundational file sharing service supporting Server Message Block (SMB), Common Internet File System (CIFS), Network File System (NFS) and Representational State Transfer (REST) protocols, that is fully compatible with on-premises file servers, both Windows and Linux-based, can scale up to exabytes of storage, and provide world-class reliability, performance, and security.

We are a high-performance team working on the cutting edge of file storage solutions in the cloud as well as on-prem/hybrid space, and you will have plenty to learn, innovate on, and grow with a broad scope for impact, in the areas of distributed systems, cloud storage and remote file systems.

You will get to work with and learn from a team of very talented engineers with vast experience in the field of storage and file systems.

You will have an opportunity to research technologies and propose solutions, evaluate design options, make recommendations and decisions, implement solid and efficient engineering practices, and work cross-group with our partners to build world-class end-to-end solutions that will delight our customers.

Microsoft’s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.

Responsibilities


 * Works with appropriate stakeholders to determine user requirements for a feature.
 * Supports identification of dependencies, and the development of design documents for a product feature with oversight.
 * With guidance, learns to create and implement code for a product, service, or feature reusing code as applicable.
 * Assists and learns about breaking down work items into tasks and provides estimation.
 * Acts as a Designated Responsible Individual (DRI) in monitoring system/product feature/service for degradation, downtime, or interruptions for simple problems, and recommends actions to restore system/product/service by following the playbook.
 * Reviews current developments and proactively seeks new knowledge that will improve the availability, reliability, efficiency, observability, and performance of products while also driving consistency in monitoring and operations at scale.
   
   

Qualifications

Required Qualifications:


 * Bachelor's Degree in Computer Science, or related technical discipline with proven experience coding in languages including, but not limited to, C, C++, C#, or Java,
    * OR equivalent experience.
      

Other Qualifications


 * Ability to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include, but are not limited to the following specialized security screenings: 
    * Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud Background Check upon hire/transfer and every two years thereafter.
      

Preferred Qualifications


 * Bachelor's Degree in Computer Science or related technical field AND 1+ year(s) technical engineering experience with coding in languages including, but not limited to, C, C++, C#, or Java,
    * OR Master's Degree in Computer Science or related technical field with proven experience coding in languages including, but not limited to, C, C++, C#, or Java,
    * OR equivalent experience.
      

#azurecorejobs

Microsoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations.",Full-time,Not Applicable,Engineering and Information Technology,Software Development,1035,,
3865879134,2024-03-21,,Web Developer,https://in.linkedin.com/jobs/view/web-developer-at-gururo-3865879134?trk=public_jobs_topcard-title,Gururo,https://in.linkedin.com/company/gururo?trk=public_jobs_topcard-org-name,"Bangalore Urban, Karnataka, India",1 week ago,Over 200 applicants,"Job Responsibilities


 * Write well designed, testable, efficient code by using best software development practices
 * Create website layout/user interface by using standard HTML/CSS practices
 * Integrate data from various back-end services and databases
 * Gather and refine specifications and requirements based on technical needs
 * Create and maintain software documentation
 * Be responsibile for maintaining, expanding, and scaling our site
 * Stay plugged into emerging technologies/industry trends and apply them into operations and activities
 * Cooperate with web designers to match visual design intent
   
   

Job Skills


 * Proven working experience in web programming
 * Top-notch programming skills and in-depth knowledge of modern HTML/CSS
 * Familiarity with at least one of the following programming languages: PHP, ASP.NET, Javascript or Ruby on Rails
 * A solid understanding of how web applications work including security, session management, and best development practices
 * Adequate knowledge of relational database systems, Object Oriented Programming and web application development
 * Hands-on experience with network diagnostics, network analytics tools
 * Basic knowledge of Search Engine Optimization process
 * Aggressive problem diagnosis and creative problem solving skills
 * Strong organizational skills to juggle multiple tasks within the constraints of timelines and budgets with business acumen
 * Ability to work and thrive in a fast-paced environment, learn rapidly and master diverse web technologies and techniques.
 * BS in computer science or a related field",Full-time,Entry level,Engineering and Information Technology,Higher Education,68695739,,
3845911940,2024-03-04,,Software Engineer-Fresher,https://in.linkedin.com/jobs/view/software-engineer-fresher-at-symb-technologies-3845911940?trk=public_jobs_topcard-title,SYMB Technologies,https://in.linkedin.com/company/symb-technologies?trk=public_jobs_topcard-org-name,"Noida, Uttar Pradesh, India",3 weeks ago,Over 200 applicants,"Job Description

This is a remote position.

About SYMB Technologies:

SYMB Technologies is an 8 year old, Technology company headquartered out of Noida &

working with customers across geographies like US, Canada, Europe, UAE, Singapore &

India.

We work closely with startups & SMEs directly with the founding team/CXOs with great

background to create some of the world's break through technology products.

Our customers include likes of startups like: Grab Taxi(Singapore), Khatabook (India), Swiggy

(India), Sirona (India), Solextron (Switzerland), FindmyNeighbourhood (Canada), etc. to MNCs

like Aster DM Healthcare(UAE), Hindalco(India) & other.

We Help Them In:


 * End-to-End product development
 * Ideation & Product Design
 * Planning & Tech Architecture Design
 * Product Delivery & Execution
   
   

We are currently work remotely across India from our homes with our base office in Noida,

National Capital Region, India.

We are a small but strong team of 55 people (& growing), All engineering & technology grads

with strong capabilities in


 * Python-based frameworks - Flask & Django on the backend
 * React-based frameworks - React/Next JS & React Native on frontend & mobile
 * Clouds - AWS, GCP, Azure
   
   

We are looking for fresher who want to build a career as software engineers in the above

technology stack. We have great projects & work on cutting edge technology stack in web,

mobile & cloud domain.

We have a small form for you hoping that you will fill it patiently & looking forward to your

participation in the drive.

Software Engineer(Fresher)

Job Description

We are looking for a Software Developer to build and implement functional programs. You will

work with other Developers throughout the software development life cycle.

Year of Experience: 0 yrs - 2 yrs

Education Required: B-Tech, BE with 70% aggregate marks

12th - 70% and above

10th - 70% and above

Training & Probation Period: 6 months

CTC during Probation: 12,000 - 15,000 INR per month

CTC post Probation Period: 3.5 - 4 LPA (Lakhs per annum) based on the performance of the

candidate.

Responsibilities:


 * Work with developers to design algorithms and flowcharts
 * Produce clean, efficient code based on specifications
 * Integrate software components and third-party programs
 * Troubleshoot, debug and upgrade existing software
   
   

A Bit More About Your Role:

We’ll train you to be an expert in your field, so you can be confident in providing the highest

level of service possible through all modes of Software Development whether it's Web or

Mobile.

We trust you already have the necessary ingredient that can’t be taught – a caring and

supportive nature that will shine through as you help our esteemed customers. You’ll also have

a chance to make great new friends within the SYMB community and grow your career in a

dynamic, friendly atmosphere.

You'll report to a Reporting Manager. You’ll contribute to the success of the customer experience

as well as the overall success of the team.

Requirements

Requirements:


 * Knowledge with software design and development in a test-driven environment
 * Knowledge of coding languages (e.g. C++, Java, JavaScript)
 * Experience with OOPs and data structure
 * Ability to learn new languages and technologies
 * Excellent communication skills
 * Resourcefulness and troubleshooting aptitude
 * Flexible with working onsite: Location: Noida
 * Strong communication skills
 * An analytical mind with problem-solving abilities
 * Work Location: Noida (Hybrid Mode)
   
   

Benefits


 * We understand the importance of a seamless work environment. To ensure you have the best
   
   

tools at your disposal, we provide a WiFi allowance to help you stay connected and

productive.


 * We equip our employees with the resources they need to succeed. You'll receive a company
   
   

laptop, turning your workspace into a hub of efficiency and innovation.


 * We recognize the importance of flexibility in today's work landscape with Work Frome Policy.
 * Enjoy thoughtful gifts on festivals and birthdays, fostering a sense of camaraderie and
   
   

appreciation within our close-knit team.

Requirements

Requirements:


 * Knowledge with software design and development in a test-driven environment
 * Knowledge of coding languages (e.g. C++, Java, JavaScript)
 * Experience with OOPs and data structure
 * Ability to learn new languages and technologies
 * Excellent communication skills
 * Resourcefulness and troubleshooting aptitude
 * Flexible with working onsite: Location: Noida
 * Strong communication skills
 * An analytical mind with problem-solving abilities
 * Work Location: Noida (Hybrid Mode)",Full-time,Entry level,Engineering and Information Technology,IT Services and IT Consulting,4792474,,
3868958127,2024-03-26,,e,,,,,,,,,,,,undefined,undefined,undefined
